Mask_Name,Coverage_Percentage
07109.png,35.0918
07110.png,34.5982
07111.png,32.1106
07112.png,36.4941
07113.png,33.5949
07114.png,37.8864
07115.png,34.4727
07116.png,30.6637
07117.png,33.2825
07118.png,35.0552
07119.png,33.3691
07120.png,36.2255
07121.png,39.2838
07122.png,33.1146
07123.png,37.5114
07124.png,32.6172
07125.png,30.2876
07126.png,30.0625
07127.png,33.6536
07128.png,36.6856
07129.png,35.5633
07130.png,31.6212
07131.png,37.5565
07132.png,34.3140
07133.png,38.7886
07134.png,33.9386
07135.png,31.1516
07136.png,38.9297
07137.png,30.9097
07138.png,34.8461
07139.png,30.6931
07140.png,37.6686
07141.png,30.1533
07142.png,35.7159
07143.png,32.2918
07144.png,35.1440
07145.png,30.8571
07146.png,33.2939
07147.png,32.1796
07148.png,32.9746
07149.png,39.3047
07150.png,30.0392
07151.png,37.2509
07152.png,33.4141
07153.png,37.2322
07154.png,35.1254
07155.png,36.4929
07156.png,30.4966
07157.png,30.2975
07158.png,39.4112
07159.png,33.2527
07160.png,36.7016
07161.png,36.9514
07162.png,39.0629
07163.png,32.1365
07164.png,36.3102
07165.png,38.9805
07166.png,30.2174
07167.png,32.1083
07168.png,31.6139
07169.png,30.2853
07170.png,39.0358
07171.png,30.6171
07172.png,38.8157
07173.png,33.2878
07174.png,39.7572
07175.png,32.1709
07176.png,35.0712
07177.png,38.4666
07178.png,34.7679
07179.png,31.1165
07180.png,36.2675
07181.png,33.1791
07182.png,33.2195
07183.png,30.1094
07184.png,35.3867
07185.png,36.8046
07186.png,35.7521
07187.png,34.8633
07188.png,39.2658
07189.png,39.2735
07190.png,33.1547
07191.png,39.7285
07192.png,33.8379
07193.png,36.5082
07194.png,39.0980
07195.png,31.4186
07196.png,30.3940
07197.png,36.2362
07198.png,35.0567
07199.png,32.1537
07200.png,30.1910
07201.png,39.1369
07202.png,33.2420
07203.png,33.7471
07204.png,32.8499
07205.png,32.2136
07206.png,36.4651
07207.png,30.2471
07208.png,32.3662
07209.png,38.8725
07210.png,39.4104
07211.png,35.2093
07212.png,33.2615
07213.png,30.3558
07214.png,35.9825
07215.png,30.9273
07216.png,39.0800
07217.png,31.4827
07218.png,34.9030
07219.png,30.7064
07220.png,37.6320
07221.png,34.4185
07222.png,36.0775
07223.png,34.3788
07224.png,31.0017
07225.png,39.8903
07226.png,35.7853
07227.png,30.2307
07228.png,35.9001
07229.png,30.0728
07230.png,34.8003
07231.png,36.5707
07232.png,31.3400
07233.png,32.9468
07234.png,39.8907
07235.png,35.5377
07236.png,34.1503
07237.png,35.0098
07238.png,39.7835
07239.png,32.6130
07240.png,38.9343
07241.png,38.2538
07242.png,33.9954
07243.png,30.8392
07244.png,32.8224
07245.png,34.2697
07246.png,32.8800
07247.png,34.0084
07248.png,35.7777
07249.png,32.2174
07250.png,35.2528
07251.png,39.9986
07252.png,30.0491
07253.png,34.6081
07254.png,35.2039
07255.png,35.0201
07256.png,37.2730
07257.png,31.7478
07258.png,34.6760
07259.png,37.5416
07260.png,39.8411
07261.png,36.3132
07262.png,33.8253
07263.png,30.9853
07264.png,35.4656
07265.png,31.9408
07266.png,34.9216
07267.png,35.8627
07268.png,35.0163
07269.png,35.3668
07270.png,32.4238
07271.png,30.9124
07272.png,38.8153
07273.png,32.4699
07274.png,35.6888
07275.png,32.2479
07276.png,30.0610
07277.png,37.5225
07278.png,33.7578
07279.png,30.6545
07280.png,38.2565
07281.png,35.1498
07282.png,32.9010
07283.png,31.3198
07284.png,33.1123
07285.png,32.5539
07286.png,34.6142
07287.png,35.6236
07288.png,39.7808
07289.png,37.0716
07290.png,32.8442
07291.png,39.8357
07292.png,33.3927
07293.png,35.5171
07294.png,33.5991
07295.png,38.3549
07296.png,39.2952
07297.png,32.6454
07298.png,34.1175
07299.png,35.8200
07300.png,37.0327
07301.png,30.1315
07302.png,36.8603
07303.png,31.3759
07304.png,36.4552
07305.png,30.5298
07306.png,32.9014
07307.png,37.1128
07308.png,35.3004
07309.png,34.5943
07310.png,36.7390
07311.png,33.7185
07312.png,35.3703
07313.png,34.5638
07314.png,39.6709
07315.png,31.0059
07316.png,33.9359
07317.png,36.9175
07318.png,35.7967
07319.png,37.0937
07320.png,34.4738
07321.png,30.2277
07322.png,37.3684
07323.png,39.7381
07324.png,37.1067
07325.png,33.5827
07326.png,33.2542
07327.png,39.4829
07328.png,30.0900
07329.png,37.3341
07330.png,36.6295
07331.png,34.3044
07332.png,33.8139
07333.png,32.6954
07334.png,30.8010
07335.png,33.5686
07336.png,36.1904
07337.png,34.4055
07338.png,35.4942
07339.png,30.6446
07340.png,36.6573
07341.png,35.9097
07342.png,32.5916
07343.png,33.1184
07344.png,31.8951
07345.png,37.3512
07346.png,31.8840
07347.png,32.1239
07348.png,39.6328
07349.png,35.2268
07350.png,31.3866
07351.png,35.7208
07352.png,34.7507
07353.png,34.2525
07354.png,36.5707
07355.png,31.6902
07356.png,30.2456
07357.png,35.9669
07358.png,37.3039
07359.png,37.1284
07360.png,36.4300
07361.png,38.1977
07362.png,37.2776
07363.png,32.2788
07364.png,34.0420
07365.png,34.2793
07366.png,38.2946
07367.png,32.2895
07368.png,31.2138
07369.png,37.1559
07370.png,32.6466
07371.png,36.5925
07372.png,34.8099
07373.png,38.9233
07374.png,36.5822
07375.png,37.7003
07376.png,31.1138
07377.png,30.4455
07378.png,36.6837
07379.png,30.4768
07380.png,31.4152
07381.png,31.5796
07382.png,36.1355
07383.png,32.7267
07384.png,38.9393
07385.png,35.9608
07386.png,35.8997
07387.png,31.5807
07388.png,30.8472
07389.png,30.4420
07390.png,30.5622
07391.png,34.4452
07392.png,31.7291
07393.png,32.5935
07394.png,32.0427
07395.png,36.9144
07396.png,34.1480
07397.png,31.5468
07398.png,33.2188
07399.png,30.6526
07400.png,36.4792
07401.png,30.5351
07402.png,33.9794
07403.png,39.6912
07404.png,33.7681
07405.png,38.1058
07406.png,33.5148
07407.png,35.4309
07408.png,37.9341
07409.png,36.9873
07410.png,30.5912
07411.png,38.9812
07412.png,36.9682
07413.png,38.7085
07414.png,30.5767
07415.png,34.2991
07416.png,32.2552
07417.png,30.4092
07418.png,32.1705
07419.png,38.3636
07420.png,37.5282
07421.png,33.6121
07422.png,31.1512
07423.png,38.8348
07424.png,38.7775
07425.png,36.2602
07426.png,37.8330
07427.png,34.7095
07428.png,32.8724
07429.png,35.3043
07430.png,39.7911
07431.png,30.2242
07432.png,32.1609
07433.png,33.3218
07434.png,38.8767
07435.png,33.7914
07436.png,38.3038
07437.png,32.3235
07438.png,35.8673
07439.png,31.8993
07440.png,37.6610
07441.png,31.2145
07442.png,36.4594
07443.png,36.2633
07444.png,36.9434
07445.png,37.0777
07446.png,35.1196
07447.png,34.0462
07448.png,35.2905
07449.png,32.2819
07450.png,39.6431
07451.png,32.2033
07452.png,38.5174
07453.png,32.0198
07454.png,32.0183
07455.png,33.1215
07456.png,31.3774
07457.png,34.5573
07458.png,32.0232
07459.png,38.6116
07460.png,35.0029
07461.png,32.0278
07462.png,34.6062
07463.png,38.9111
07464.png,37.0926
07465.png,35.0689
07466.png,39.2960
07467.png,37.7602
07468.png,37.9658
07469.png,35.5965
07470.png,35.8395
07471.png,31.3328
07472.png,31.9649
07473.png,31.2096
07474.png,30.0919
07475.png,31.6952
07476.png,30.7594
07477.png,38.0482
07478.png,31.9576
07479.png,31.1192
07480.png,34.7733
07481.png,30.6034
07482.png,35.5785
07483.png,32.8476
07484.png,32.9468
07485.png,30.2528
07486.png,34.3700
07487.png,37.6358
07488.png,34.2987
07489.png,31.8333
07490.png,39.0484
07491.png,30.2868
07492.png,33.0231
07493.png,31.6502
07494.png,30.1437
07495.png,37.9349
07496.png,30.9769
07497.png,39.6557
07498.png,38.3469
07499.png,38.0970
07500.png,30.6431
07501.png,38.8412
07502.png,31.5201
07503.png,33.0490
07504.png,35.6121
07505.png,34.7927
07506.png,34.0221
07507.png,32.4493
07508.png,35.6022
07509.png,31.9981
07510.png,30.9841
07511.png,30.3551
07512.png,38.5586
07513.png,33.2760
07514.png,34.2911
07515.png,35.1379
07516.png,33.4030
07517.png,37.0155
07518.png,30.4806
07519.png,31.3408
07520.png,39.0846
07521.png,35.0372
07522.png,31.6319
07523.png,38.0192
07524.png,33.5545
07525.png,31.6586
07526.png,31.0734
07527.png,33.5461
07528.png,32.8465
07529.png,39.5687
07530.png,33.6834
07531.png,31.6170
07532.png,39.9216
07533.png,34.0794
07534.png,33.7971
07535.png,33.6853
07536.png,30.2589
07537.png,33.4419
07538.png,38.8309
07539.png,32.4806
07540.png,35.3054
07541.png,30.7571
07542.png,35.3233
07543.png,31.8314
07544.png,31.4503
07545.png,34.5383
07546.png,30.9494
07547.png,35.3317
07548.png,30.2372
07549.png,35.2169
07550.png,33.7345
07551.png,35.1757
07552.png,33.1944
07553.png,32.1938
07554.png,30.7087
07555.png,39.9235
07556.png,37.9089
07557.png,35.0006
07558.png,32.6031
07559.png,38.1805
07560.png,31.7509
07561.png,37.4260
07562.png,35.9135
07563.png,34.3937
07564.png,35.3851
07565.png,32.7831
07566.png,39.5481
07567.png,30.9414
07568.png,31.1054
07569.png,39.9410
07570.png,32.5710
07571.png,38.8725
07572.png,33.1421
07573.png,36.0180
07574.png,37.4470
07575.png,36.3281
07576.png,32.7091
07577.png,33.9306
07578.png,32.7213
07579.png,36.5917
07580.png,34.8907
07581.png,32.3425
07582.png,31.5971
07583.png,36.6913
07584.png,31.2931
07585.png,32.3563
07586.png,32.5447
07587.png,36.1404
07588.png,38.4922
07589.png,38.3911
07590.png,37.5988
07591.png,35.3714
07592.png,35.8517
07593.png,31.2553
07594.png,32.2735
07595.png,34.5108
07596.png,32.2861
07597.png,34.3506
07598.png,35.5640
07599.png,32.6115
07600.png,32.2697
07601.png,37.7392
07602.png,31.2935
07603.png,36.1420
07604.png,34.2888
07605.png,31.8295
07606.png,32.0816
07607.png,33.2127
07608.png,30.0877
07609.png,36.1820
07610.png,31.2000
07611.png,34.0870
07612.png,33.0524
07613.png,33.2813
07614.png,31.9283
07615.png,36.6795
07616.png,35.2833
07617.png,36.8717
07618.png,36.1870
07619.png,37.0640
07620.png,32.5985
07621.png,31.8497
07622.png,33.5907
07623.png,35.2684
07624.png,34.9644
07625.png,37.7041
07626.png,33.7791
07627.png,37.1231
07628.png,36.6982
07629.png,32.4734
07630.png,36.5112
07631.png,33.4980
07632.png,37.5240
07633.png,30.8868
07634.png,33.1657
07635.png,32.5195
07636.png,32.2815
07637.png,32.3082
07638.png,30.3131
07639.png,36.7027
07640.png,35.6018
07641.png,31.5445
07642.png,33.8726
07643.png,33.6281
07644.png,33.7196
07645.png,34.3414
07646.png,30.5202
07647.png,30.8758
07648.png,36.1637
07649.png,35.1360
07650.png,32.0488
07651.png,34.4902
07652.png,35.9482
07653.png,31.3396
07654.png,32.7171
07655.png,32.1999
07656.png,38.8206
07657.png,38.3152
07658.png,34.1423
07659.png,31.9912
07660.png,38.0856
07661.png,32.8991
07662.png,30.0800
07663.png,30.8933
07664.png,30.5096
07665.png,35.6834
07666.png,33.6536
07667.png,37.5412
07668.png,31.0135
07669.png,32.8320
07670.png,38.0875
07671.png,31.6952
07672.png,32.3387
07673.png,38.7383
07674.png,39.2906
07675.png,37.3074
07676.png,35.2509
07677.png,32.4009
07678.png,32.8518
07679.png,33.6235
07680.png,31.5929
07681.png,32.5768
07682.png,39.0480
07683.png,30.1304
07684.png,36.9919
07685.png,30.3329
07686.png,34.3399
07687.png,36.5978
07688.png,36.8885
07689.png,36.6489
07690.png,37.6472
07691.png,30.2971
07692.png,39.8918
07693.png,37.8757
07694.png,39.5039
07695.png,38.8397
07696.png,33.1043
07697.png,34.2480
07698.png,37.2128
07699.png,32.0881
07700.png,30.1174
07701.png,30.1090
07702.png,33.9909
07703.png,37.5378
07704.png,36.3495
07705.png,32.7583
07706.png,33.2397
07707.png,33.7868
07708.png,32.0194
07709.png,38.2130
07710.png,32.1484
07711.png,31.0837
07712.png,36.1549
07713.png,38.6013
07714.png,30.5321
07715.png,36.9961
07716.png,30.5828
07717.png,31.7238
07718.png,38.2011
07719.png,32.0038
07720.png,34.0405
07721.png,35.5274
07722.png,30.2406
07723.png,34.6088
07724.png,36.6982
07725.png,32.0011
07726.png,35.6174
07727.png,32.1316
07728.png,35.7410
07729.png,33.1062
07730.png,34.6233
07731.png,30.5477
07732.png,32.5012
07733.png,30.4798
07734.png,35.2859
07735.png,35.3149
07736.png,31.8233
07737.png,34.7561
07738.png,32.9510
07739.png,36.5059
07740.png,30.7732
07741.png,32.4905
07742.png,35.3447
07743.png,31.8798
07744.png,36.0504
07745.png,37.8994
07746.png,32.3353
07747.png,38.0505
07748.png,31.4007
07749.png,32.5294
07750.png,31.6074
07751.png,34.4658
07752.png,30.2296
07753.png,34.3170
07754.png,37.3234
07755.png,35.1635
07756.png,38.2851
07757.png,36.5196
07758.png,34.4547
07759.png,31.3721
07760.png,31.0387
07761.png,39.2338
07762.png,39.7610
07763.png,32.1114
07764.png,38.2473
07765.png,34.7477
07766.png,33.2260
07767.png,32.5699
07768.png,35.4000
07769.png,31.3511
07770.png,35.5255
07771.png,31.1665
07772.png,37.1464
07773.png,39.2448
07774.png,36.4025
07775.png,34.0378
07776.png,35.0822
07777.png,34.5440
07778.png,36.5044
07779.png,34.2800
07780.png,31.0200
07781.png,33.8009
07782.png,35.3199
07783.png,35.0704
07784.png,39.8109
07785.png,35.8322
07786.png,35.2013
07787.png,39.0362
07788.png,32.9079
07789.png,30.1643
07790.png,35.1124
07791.png,35.4137
07792.png,31.9996
07793.png,33.2069
07794.png,31.9813
07795.png,30.5450
07796.png,32.5050
07797.png,35.2177
07798.png,30.9250
07799.png,38.9507
07800.png,31.9881
07801.png,39.7175
07802.png,34.9197
07803.png,30.8697
07804.png,33.9008
07805.png,37.1071
07806.png,34.3956
07807.png,36.4334
07808.png,36.0970
07809.png,32.7427
07810.png,36.4723
07811.png,37.1094
07812.png,35.3123
07813.png,37.0079
07814.png,33.3553
07815.png,38.2786
07816.png,38.3598
07817.png,33.1860
07818.png,31.7844
07819.png,33.6296
07820.png,31.9111
07821.png,31.4598
07822.png,31.1760
07823.png,33.1417
07824.png,36.6249
07825.png,31.7120
07826.png,34.4765
07827.png,33.4484
07828.png,35.0540
07829.png,34.3796
07830.png,31.2748
07831.png,30.6610
07832.png,30.7510
07833.png,31.7440
07834.png,37.3112
07835.png,32.0435
07836.png,35.9356
07837.png,32.2422
07838.png,32.6801
07839.png,34.7012
07840.png,30.1079
07841.png,37.1643
07842.png,30.8376
07843.png,39.7091
07844.png,36.7970
07845.png,31.9168
07846.png,39.4241
07847.png,37.7689
07848.png,35.5717
07849.png,30.4676
07850.png,31.0711
07851.png,37.4866
07852.png,30.4638
07853.png,34.3468
07854.png,34.7038
07855.png,36.3285
07856.png,36.8782
07857.png,30.1067
07858.png,35.0929
07859.png,31.0482
07860.png,36.3640
07861.png,38.1294
07862.png,32.0118
07863.png,32.9288
07864.png,34.1095
07865.png,30.1010
07866.png,31.3713
07867.png,34.2937
07868.png,35.4790
07869.png,38.4705
07870.png,35.3394
07871.png,30.1174
07872.png,37.4226
07873.png,32.7084
07874.png,32.1270
07875.png,32.0824
07876.png,30.9303
07877.png,31.6273
07878.png,30.1006
07879.png,37.4580
07880.png,34.4772
07881.png,31.6822
07882.png,33.8520
07883.png,31.2496
07884.png,30.4260
07885.png,33.8799
07886.png,31.3030
07887.png,32.4535
07888.png,33.3881
07889.png,35.3199
07890.png,30.2155
07891.png,30.4394
07892.png,31.1520
07893.png,38.9332
07894.png,36.8896
07895.png,36.2358
07896.png,32.1697
07897.png,31.4327
07898.png,38.8622
07899.png,37.8822
07900.png,37.6667
07901.png,31.6242
07902.png,36.8668
07903.png,36.7695
07904.png,39.0285
07905.png,30.2902
07906.png,32.6740
07907.png,38.3526
07908.png,38.3102
07909.png,34.1599
07910.png,34.4872
07911.png,38.4193
07912.png,36.9865
07913.png,38.8092
07914.png,33.9996
07915.png,31.2935
07916.png,38.7127
07917.png,32.4112
07918.png,30.3688
07919.png,34.8930
07920.png,37.1731
07921.png,37.9963
07922.png,31.8497
07923.png,34.4479
07924.png,35.7388
07925.png,33.1982
07926.png,35.2428
07927.png,37.4157
07928.png,38.7779
07929.png,36.9778
07930.png,39.3478
07931.png,39.7366
07932.png,30.7125
07933.png,32.2384
07934.png,38.4949
07935.png,32.5470
07936.png,33.1745
07937.png,30.6297
07938.png,30.0114
07939.png,31.9862
07940.png,38.0703
07941.png,30.0392
07942.png,33.0189
07943.png,37.4611
07944.png,38.0455
07945.png,32.5016
07946.png,38.1493
07947.png,36.6955
07948.png,38.1115
07949.png,37.7533
07950.png,31.2645
07951.png,32.5073
07952.png,31.2542
07953.png,34.5863
07954.png,39.0503
07955.png,32.5375
07956.png,37.4363
07957.png,35.4359
07958.png,34.5615
07959.png,31.5952
07960.png,31.1264
07961.png,33.6514
07962.png,38.4186
07963.png,39.0762
07964.png,35.7567
07965.png,33.4908
07966.png,35.9699
07967.png,33.6720
07968.png,38.1115
07969.png,36.8000
07970.png,38.3530
07971.png,33.1909
07972.png,38.5818
07973.png,33.3313
07974.png,30.3864
07975.png,31.2782
07976.png,30.9120
07977.png,32.7091
07978.png,32.9445
07979.png,31.0295
07980.png,33.1638
07981.png,32.2353
07982.png,33.4072
07983.png,30.6732
07984.png,37.9410
07985.png,33.0086
07986.png,39.3776
07987.png,36.9965
07988.png,31.7909
07989.png,34.6470
07990.png,33.5735
07991.png,39.1575
07992.png,33.4415
07993.png,34.4139
07994.png,36.1927
07995.png,30.9917
07996.png,33.3458
07997.png,32.9498
07998.png,35.5408
07999.png,34.5779
08000.png,41.5737
08001.png,40.1104
08002.png,40.3324
08003.png,40.6151
08004.png,45.5154
08005.png,48.3391
08006.png,48.5462
08007.png,49.5937
08008.png,43.9377
08009.png,43.3025
08010.png,42.6987
08011.png,40.2672
08012.png,41.0591
08013.png,48.3089
08014.png,40.8512
08015.png,45.5082
08016.png,45.8984
08017.png,40.1871
08018.png,45.3186
08019.png,41.0000
08020.png,49.5789
08021.png,40.3313
08022.png,42.9333
08023.png,42.5591
08024.png,44.3733
08025.png,42.3222
08026.png,44.1696
08027.png,40.3843
08028.png,49.1104
08029.png,48.3589
08030.png,40.1806
08031.png,41.4494
08032.png,40.4755
08033.png,40.0826
08034.png,46.8014
08035.png,48.0873
08036.png,41.4467
08037.png,48.1449
08038.png,48.9849
08039.png,42.1936
08040.png,44.0449
08041.png,40.7707
08042.png,48.2491
08043.png,40.6754
08044.png,41.6355
08045.png,40.2393
08046.png,41.5131
08047.png,41.9651
08048.png,46.1655
08049.png,43.4792
08050.png,48.1392
08051.png,44.5061
08052.png,41.8278
08053.png,43.8198
08054.png,42.2287
08055.png,42.4656
08056.png,43.6192
08057.png,47.1428
08058.png,41.8697
08059.png,40.2012
08060.png,45.2702
08061.png,43.6642
08062.png,44.3130
08063.png,40.5453
08064.png,40.8157
08065.png,48.9971
08066.png,46.7022
08067.png,43.3357
08068.png,46.7804
08069.png,40.4457
08070.png,40.3202
08071.png,43.2560
08072.png,43.7050
08073.png,43.4746
08074.png,40.6055
08075.png,44.5633
08076.png,46.5473
08077.png,40.0013
08078.png,42.6018
08079.png,46.4012
